"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
2.00,2.00,2800.00,6.00,6.00,0.00,0.00,20.00,50.00,30.00,"BAS","BAS","SIT","BNF",0,"033",4,2021,4,11,1,"F",
2.00,2.00,2800.00,6.00,5.00,0.00,0.00,58.00,100.00,80.00,"BAS","BAS","PTL","SIT",0,"033",4,2021,4,11,1,"F",
2.00,2.00,2800.00,6.00,3.00,0.00,0.00,59.00,110.00,90.00,"BAS","BAS","BNF","PTD",0,"033",4,2021,4,11,1,"F",
2.00,2.00,23368.00,92.00,68.00,0.00,0.00,535.00,280.00,231.00,"3M","3M","MCO","HSV",4,"441",1,2021,4,11,2,"F",
2.00,2.00,23368.00,92.00,43.00,0.00,0.00,535.00,249.00,217.00,"3M","3M","HSV","MCO",4,"441",1,2021,4,11,2,"F",
2.00,2.00,33290.00,140.00,68.00,0.00,0.00,240.00,160.00,124.00,"3M","3M","TPA","EYW",4,"442",1,2021,4,11,1,"F",
2.00,2.00,33290.00,140.00,115.00,0.00,0.00,240.00,160.00,130.00,"3M","3M","EYW","TPA",4,"442",1,2021,4,11,1,"F",
2.00,2.00,58000.00,290.00,252.00,0.00,0.00,1671.00,522.00,483.00,"NK","NK","DTW","PHX",6,"698",1,2021,4,11,4,"F",
2.00,2.00,58000.00,290.00,248.00,0.00,0.00,666.00,267.00,210.00,"NK","NK","PHL","ATL",6,"698",1,2021,4,11,2,"F",
2.00,2.00,58000.00,290.00,184.00,0.00,0.00,425.00,169.00,124.00,"NK","NK","MSY","ATL",6,"698",1,2021,4,11,1,"F",
2.00,2.00,58000.00,290.00,262.00,0.00,0.00,994.00,334.00,291.00,"NK","NK","PIT","FLL",6,"698",1,2021,4,11,2,"F",
2.00,2.00,58000.00,290.00,203.00,0.00,0.00,834.00,260.00,217.00,"NK","NK","PIT","MCO",6,"698",1,2021,4,11,2,"F",
2.00,2.00,58000.00,290.00,219.00,0.00,0.00,2149.00,649.00,603.00,"NK","NK","LGA","PHX",6,"698",1,2021,4,11,5,"F",
2.00,2.00,58000.00,290.00,248.00,0.00,0.00,666.00,245.00,181.00,"NK","NK","ATL","PHL",6,"698",1,2021,4,11,2,"F",
2.00,2.00,58000.00,290.00,254.00,0.00,0.00,425.00,174.00,133.00,"NK","NK","ATL","MSY",6,"698",1,2021,4,11,1,"F",
2.00,2.00,58000.00,290.00,279.00,0.00,0.00,1671.00,415.00,379.00,"NK","NK","PHX","DTW",6,"698",1,2021,4,11,4,"F",
2.00,2.00,58000.00,290.00,236.00,0.00,0.00,2149.00,535.00,484.00,"NK","NK","PHX","LGA",6,"698",1,2021,4,11,5,"F",
2.00,2.00,72800.00,364.00,343.00,0.00,0.00,1182.00,396.00,321.00,"NK","NK","ORD","FLL",6,"694",1,2021,4,11,3,"F",
2.00,2.00,72800.00,364.00,184.00,0.00,0.00,404.00,163.00,127.00,"NK","NK","SMF","SNA",6,"694",1,2021,4,11,1,"F",
2.00,2.00,72800.00,364.00,142.00,0.00,0.00,305.00,125.00,91.00,"NK","NK","IAH","MSY",6,"694",1,2021,4,11,1,"F",
2.00,2.00,72800.00,364.00,331.00,0.00,0.00,1107.00,342.00,305.00,"NK","NK","STT","FLL",6,"694",1,2021,4,11,3,"F",
2.00,2.00,72800.00,364.00,235.00,0.00,0.00,787.00,288.00,243.00,"NK","NK","TPA","IAH",6,"694",1,2021,4,11,2,"F",
2.00,2.00,72800.00,364.00,322.00,0.00,0.00,1916.00,475.00,427.00,"NK","NK","LAS","CLT",6,"694",1,2021,4,11,4,"F",
2.00,2.00,72800.00,364.00,319.00,0.00,0.00,2381.00,562.00,531.00,"NK","NK","LAS","BOS",6,"694",1,2021,4,11,5,"F",
2.00,2.00,72800.00,364.00,284.00,0.00,0.00,861.00,276.00,232.00,"NK","NK","CAK","MCO",6,"694",1,2021,4,11,2,"F",
2.00,2.00,72800.00,364.00,300.00,0.00,0.00,2329.00,672.00,630.00,"NK","NK","BWI","LAX",6,"694",1,2021,4,11,5,"F",
2.00,2.00,72800.00,364.00,284.00,0.00,0.00,977.00,324.00,289.00,"NK","NK","ACY","FLL",6,"694",1,2021,4,11,2,"F",
2.00,2.00,72800.00,364.00,277.00,0.00,0.00,1005.00,307.00,273.00,"NK","NK","IND","FLL",6,"694",1,2021,4,11,3,"F",
2.00,2.00,72800.00,364.00,259.00,0.00,0.00,680.00,229.00,182.00,"NK","NK","RDU","FLL",6,"694",1,2021,4,11,2,"F",
2.00,2.00,72800.00,364.00,325.00,0.00,0.00,534.00,202.00,145.00,"NK","NK","RDU","MCO",6,"694",1,2021,4,11,2,"F",
2.00,2.00,72800.00,364.00,258.00,0.00,0.00,305.00,141.00,105.00,"NK","NK","MSY","IAH",6,"694",1,2021,4,11,1,"F",
2.00,2.00,72800.00,364.00,160.00,0.00,0.00,1608.00,457.00,412.00,"NK","NK","LGA","SJU",6,"694",1,2021,4,11,4,"F",
2.00,2.00,72800.00,364.00,154.00,0.00,0.00,950.00,321.00,264.00,"NK","NK","LGA","MCO",6,"694",1,2021,4,11,2,"F",
2.00,2.00,72800.00,364.00,295.00,0.00,0.00,2136.00,526.00,490.00,"NK","NK","LAX","PIT",6,"694",1,2021,4,11,5,"F",
2.00,2.00,72800.00,364.00,312.00,0.00,0.00,2343.00,580.00,532.00,"NK","NK","LAX","FLL",6,"694",1,2021,4,11,5,"F",
2.00,2.00,72800.00,364.00,239.00,0.00,0.00,1182.00,384.00,330.00,"NK","NK","FLL","ORD",6,"694",1,2021,4,11,3,"F",
2.00,2.00,72800.00,364.00,342.00,0.00,0.00,966.00,313.00,267.00,"NK","NK","FLL","IAH",6,"694",1,2021,4,11,2,"F",
2.00,2.00,72800.00,364.00,291.00,0.00,0.00,1107.00,306.00,263.00,"NK","NK","FLL","STT",6,"694",1,2021,4,11,3,"F",
2.00,2.00,72800.00,364.00,317.00,0.00,0.00,680.00,243.00,195.00,"NK","NK","FLL","RDU",6,"694",1,2021,4,11,2,"F",
2.00,2.00,72800.00,364.00,238.00,0.00,0.00,1185.00,387.00,345.00,"NK","NK","BOS","TPA",6,"694",1,2021,4,11,3,"F",
2.00,2.00,72800.00,364.00,299.00,0.00,0.00,2381.00,690.00,649.00,"NK","NK","BOS","LAS",6,"694",1,2021,4,11,5,"F",
2.00,2.00,72800.00,364.00,218.00,0.00,0.00,1608.00,469.00,418.00,"NK","NK","SJU","LGA",6,"694",1,2021,4,11,4,"F",
2.00,2.00,72800.00,364.00,297.00,0.00,0.00,534.00,196.00,157.00,"NK","NK","MCO","RDU",6,"694",1,2021,4,11,2,"F",
2.00,2.00,72800.00,364.00,289.00,0.00,0.00,667.00,219.00,171.00,"NK","NK","MCO","RIC",6,"694",1,2021,4,11,2,"F",
2.00,2.00,72800.00,364.00,346.00,0.00,0.00,1749.00,488.00,450.00,"NK","NK","DTW","LAS",6,"722",1,2021,4,11,4,"F",
2.00,2.00,72800.00,364.00,254.00,0.00,0.00,636.00,238.00,190.00,"NK","NK","DTW","MYR",6,"722",1,2021,4,11,2,"F",
2.00,2.00,72800.00,364.00,309.00,0.00,0.00,1514.00,459.00,420.00,"NK","NK","ORD","LAS",6,"722",1,2021,4,11,4,"F",
2.00,2.00,72800.00,364.00,342.00,0.00,0.00,1235.00,336.00,285.00,"NK","NK","IAH","BWI",6,"722",1,2021,4,11,3,"F",
2.00,2.00,72800.00,364.00,254.00,0.00,0.00,1771.00,537.00,501.00,"NK","NK","CMH","LAS",6,"722",1,2021,4,11,4,"F",
2.00,2.00,72800.00,364.00,277.00,0.00,0.00,550.00,207.00,172.00,"NK","NK","EWR","MYR",6,"722",1,2021,4,11,2,"F",
2.00,2.00,72800.00,364.00,333.00,0.00,0.00,1504.00,481.00,424.00,"NK","NK","EWR","AUS",6,"722",1,2021,4,11,4,"F",
2.00,2.00,72800.00,364.00,336.00,0.00,0.00,929.00,317.00,277.00,"NK","NK","TPA","DFW",6,"722",1,2021,4,11,2,"F",
2.00,2.00,72800.00,364.00,224.00,0.00,0.00,862.00,260.00,219.00,"NK","NK","DEN","IAH",6,"722",1,2021,4,11,2,"F",
2.00,2.00,72800.00,364.00,334.00,0.00,0.00,862.00,286.00,229.00,"NK","NK","DEN","LAX",6,"722",1,2021,4,11,2,"F",
2.00,2.00,72800.00,364.00,292.00,0.00,0.00,1299.00,351.00,313.00,"NK","NK","LAS","MSP",6,"722",1,2021,4,11,3,"F",
2.00,2.00,72800.00,364.00,207.00,0.00,0.00,1910.00,463.00,424.00,"NK","NK","LAS","PIT",6,"722",1,2021,4,11,4,"F",
2.00,2.00,72800.00,364.00,301.00,0.00,0.00,1587.00,411.00,372.00,"NK","NK","LAS","BNA",6,"722",1,2021,4,11,4,"F",
2.00,2.00,72800.00,364.00,298.00,0.00,0.00,998.00,331.00,291.00,"NK","NK","BWI","MSY",6,"722",1,2021,4,11,2,"F",
2.00,2.00,72800.00,364.00,271.00,0.00,0.00,1299.00,433.00,354.00,"NK","NK","MSP","LAS",6,"722",1,2021,4,11,3,"F",
2.00,2.00,72800.00,364.00,352.00,0.00,0.00,982.00,323.00,288.00,"NK","NK","ACY","RSW",6,"722",1,2021,4,11,2,"F",
2.00,2.00,72800.00,364.00,218.00,0.00,0.00,563.00,206.00,156.00,"NK","NK","MYR","LGA",6,"722",1,2021,4,11,2,"F",
2.00,2.00,72800.00,364.00,246.00,0.00,0.00,447.00,190.00,145.00,"NK","NK","MSY","DFW",6,"722",1,2021,4,11,1,"F",
2.00,2.00,72800.00,364.00,328.00,0.00,0.00,1389.00,405.00,342.00,"NK","NK","DFW","LGA",6,"722",1,2021,4,11,3,"F",
2.00,2.00,72800.00,364.00,307.00,0.00,0.00,1235.00,378.00,328.00,"NK","NK","DFW","LAX",6,"722",1,2021,4,11,3,"F",
2.00,2.00,72800.00,364.00,318.00,0.00,0.00,985.00,313.00,250.00,"NK","NK","DFW","MCO",6,"722",1,2021,4,11,2,"F",
2.00,2.00,72800.00,364.00,293.00,0.00,0.00,563.00,205.00,174.00,"NK","NK","LGA","MYR",6,"722",1,2021,4,11,2,"F",
2.00,2.00,72800.00,364.00,326.00,0.00,0.00,1389.00,432.00,379.00,"NK","NK","LGA","DFW",6,"722",1,2021,4,11,3,"F",
2.00,2.00,72800.00,364.00,351.00,0.00,0.00,1608.00,466.00,408.00,"NK","NK","LGA","SJU",6,"722",1,2021,4,11,4,"F",
2.00,2.00,72800.00,364.00,338.00,0.00,0.00,1235.00,392.00,331.00,"NK","NK","LAX","DFW",6,"722",1,2021,4,11,3,"F",
2.00,2.00,72800.00,364.00,261.00,0.00,0.00,529.00,191.00,157.00,"NK","NK","FLL","MYR",6,"722",1,2021,4,11,2,"F",
2.00,2.00,72800.00,364.00,309.00,0.00,0.00,1119.00,343.00,307.00,"NK","NK","FLL","DFW",6,"722",1,2021,4,11,3,"F",
2.00,2.00,72800.00,364.00,157.00,0.00,0.00,895.00,295.00,246.00,"NK","NK","FLL","SDF",6,"722",1,2021,4,11,2,"F",
2.00,2.00,72800.00,364.00,342.00,0.00,0.00,1249.00,423.00,357.00,"NK","NK","BOS","RSW",6,"722",1,2021,4,11,3,"F",
2.00,2.00,72800.00,364.00,344.00,0.00,0.00,1608.00,502.00,456.00,"NK","NK","SJU","LGA",6,"722",1,2021,4,11,4,"F",
2.00,2.00,72800.00,364.00,339.00,0.00,0.00,1046.00,319.00,267.00,"NK","NK","SJU","FLL",6,"722",1,2021,4,11,3,"F",
2.00,2.00,72800.00,364.00,336.00,0.00,0.00,1504.00,442.00,384.00,"NK","NK","AUS","EWR",6,"722",1,2021,4,11,4,"F",
2.00,2.00,72800.00,364.00,359.00,0.00,0.00,1129.00,339.00,297.00,"NK","NK","BQN","MCO",6,"722",1,2021,4,11,3,"F",
2.00,2.00,72800.00,364.00,358.00,0.00,0.00,1084.00,352.00,299.00,"NK","NK","RSW","DTW",6,"722",1,2021,4,11,3,"F",
2.00,2.00,72800.00,364.00,329.00,0.00,0.00,982.00,285.00,249.00,"NK","NK","RSW","ACY",6,"722",1,2021,4,11,2,"F",
2.00,2.00,72800.00,364.00,56.00,0.00,0.00,835.00,276.00,239.00,"NK","NK","RSW","SDF",6,"722",1,2021,4,11,2,"F",
2.00,2.00,72800.00,364.00,247.00,0.00,0.00,895.00,292.00,250.00,"NK","NK","SDF","FLL",6,"722",1,2021,4,11,2,"F",
2.00,2.00,72800.00,364.00,117.00,0.00,0.00,835.00,264.00,228.00,"NK","NK","SDF","RSW",6,"722",1,2021,4,11,2,"F",
2.00,2.00,5785.00,28.00,0.00,1154.00,0.00,25.00,36.00,24.00,"J5","J5","GST","HNH",4,"415",1,2021,4,11,1,"F",
2.00,2.00,1500.00,8.00,0.00,0.00,0.00,41.00,60.00,48.00,"J5","J5","GST","JNU",0,"035",4,2021,4,11,1,"F",
2.00,2.00,1500.00,8.00,0.00,0.00,0.00,41.00,60.00,48.00,"J5","J5","JNU","GST",0,"035",4,2021,4,11,1,"F",
2.00,2.00,1500.00,8.00,4.00,218.00,0.00,81.00,96.00,84.00,"J5","J5","JNU","SGY",0,"035",4,2021,4,11,1,"F",
2.00,2.00,1500.00,8.00,0.00,127.00,0.00,123.00,132.00,120.00,"J5","J5","JNU","PSG",0,"035",4,2021,4,11,1,"F",
2.00,2.00,1500.00,8.00,0.00,14.00,0.00,81.00,84.00,72.00,"J5","J5","SGY","JNU",0,"035",4,2021,4,11,1,"F",
2.00,1.00,750.00,8.00,0.00,0.00,1.00,50.00,30.00,24.00,"J5","J5","TKE","JNU",0,"035",4,2021,4,11,1,"F",
2.00,2.00,3650.00,28.00,3.00,7.00,52.00,41.00,48.00,36.00,"J5","J5","GST","JNU",4,"416",4,2021,4,11,1,"F",
2.00,2.00,2818.00,12.00,1.00,561.00,441.00,32.00,60.00,48.00,"J5","J5","JNU","EXI",0,"040",4,2021,4,11,1,"F",
2.00,2.00,2818.00,12.00,1.00,44.00,42.00,32.00,60.00,48.00,"J5","J5","EXI","JNU",0,"040",4,2021,4,11,1,"F",
2.00,2.00,78200.00,344.00,337.00,0.00,0.00,2174.00,633.00,570.00,"AA","AA","MIA","LAS",6,"614",1,2021,4,11,5,"F",
2.00,2.00,80000.00,344.00,321.00,2.00,26.00,2267.00,625.00,587.00,"AA","AA","MIA","SAN",6,"614",1,2021,4,11,5,"F",
2.00,2.00,78600.00,344.00,315.00,0.00,0.00,1671.00,528.00,484.00,"AA","AA","ORD","RNO",6,"614",1,2021,4,11,4,"F",
2.00,2.00,80100.00,344.00,242.00,0.00,0.00,1143.00,321.00,269.00,"AA","AA","SAT","MIA",6,"614",1,2021,4,11,3,"F",
2.00,1.00,38700.00,172.00,167.00,0.00,0.00,1037.00,162.00,145.00,"AA","AA","OMA","PHX",6,"614",1,2021,4,11,3,"F",
2.00,2.00,78900.00,344.00,325.00,0.00,0.00,1788.00,556.00,514.00,"AA","AA","TPA","PHX",6,"614",1,2021,4,11,4,"F",
2.00,2.00,76600.00,344.00,313.00,0.00,0.00,236.00,123.00,83.00,"AA","AA","LAS","LAX",6,"614",1,2021,4,11,1,"F",
2.00,2.00,80200.00,344.00,297.00,0.00,0.00,853.00,301.00,244.00,"AA","AA","MKE","DFW",6,"614",1,2021,4,11,2,"F",
2.00,2.00,80000.00,344.00,255.00,1.00,0.00,96.00,164.00,55.00,"AA","AA","PHL","LGA",6,"614",1,2021,4,11,1,"F",
2.00,2.00,78300.00,344.00,192.00,0.00,0.00,1297.00,409.00,358.00,"AA","AA","IAD","AUS",6,"614",1,2021,4,11,3,"F",
2.00,2.00,79900.00,344.00,314.00,210.00,0.00,1171.00,372.00,329.00,"AA","AA","DFW","SAN",6,"614",1,2021,4,11,3,"F",
2.00,2.00,80200.00,344.00,250.00,0.00,86.00,853.00,271.00,209.00,"AA","AA","DFW","MKE",6,"614",1,2021,4,11,2,"F",
2.00,2.00,78700.00,344.00,291.00,0.00,0.00,1163.00,383.00,343.00,"AA","AA","DFW","BZN",6,"614",1,2021,4,11,3,"F",
2.00,2.00,79000.00,344.00,300.00,0.00,0.00,101.00,96.00,52.00,"AA","AA","BDL","LGA",6,"614",1,2021,4,11,1,"F",
2.00,2.00,78700.00,344.00,201.00,0.00,0.00,226.00,158.00,93.00,"AA","AA","ATL","CLT",6,"614",1,2021,4,11,1,"F",
2.00,2.00,76600.00,344.00,323.00,0.00,0.00,236.00,141.00,94.00,"AA","AA","LAX","LAS",6,"614",1,2021,4,11,1,"F",
2.00,2.00,78700.00,344.00,300.00,0.00,0.00,1163.00,315.00,275.00,"AA","AA","BZN","DFW",6,"614",1,2021,4,11,3,"F",
2.00,1.00,38700.00,172.00,136.00,0.00,776.00,1037.00,152.00,125.00,"AA","AA","PHX","OMA",6,"614",1,2021,4,11,3,"F",
2.00,2.00,80200.00,344.00,281.00,0.00,31.00,1788.00,437.00,404.00,"AA","AA","PHX","TPA",6,"614",1,2021,4,11,4,"F",
2.00,2.00,79100.00,344.00,322.00,81.00,678.00,1773.00,465.00,415.00,"AA","AA","PHX","CLT",6,"614",1,2021,4,11,4,"F",
2.00,2.00,78300.00,344.00,152.00,0.00,0.00,369.00,161.00,122.00,"AA","AA","BUR","PHX",6,"614",1,2021,4,11,1,"F",
2.00,1.00,40000.00,172.00,161.00,0.00,0.00,1297.00,194.00,155.00,"AA","AA","AUS","IAD",6,"614",1,2021,4,11,3,"F",
2.00,1.00,38800.00,172.00,137.00,221.00,0.00,213.00,68.00,42.00,"AA","AA","DCA","JFK",6,"614",1,2021,4,11,1,"F",
2.00,1.00,40000.00,172.00,121.00,0.00,0.00,213.00,80.00,57.00,"AA","AA","JFK","DCA",6,"614",1,2021,4,11,1,"F",
2.00,1.00,36000.00,128.00,100.00,0.00,0.00,1080.00,162.00,143.00,"AA","AA","CLE","MIA",6,"698",1,2021,4,11,3,"F",
2.00,2.00,72100.00,256.00,241.00,0.00,75.00,1258.00,368.00,329.00,"AA","AA","MIA","BOS",6,"698",1,2021,4,11,3,"F",
2.00,2.00,72400.00,256.00,232.00,0.00,2000.00,1011.00,299.00,270.00,"AA","AA","ORD","TPA",6,"698",1,2021,4,11,3,"F",
2.00,2.00,71200.00,256.00,241.00,0.00,0.00,1118.00,363.00,323.00,"AA","AA","ORD","ABQ",6,"698",1,2021,4,11,3,"F",
2.00,2.00,72000.00,256.00,184.00,0.00,0.00,409.00,169.00,132.00,"AA","AA","ORD","BNA",6,"698",1,2021,4,11,1,"F",
2.00,2.00,72500.00,256.00,237.00,5.00,0.00,977.00,307.00,264.00,"AA","AA","ORD","AUS",6,"698",1,2021,4,11,2,"F",
2.00,2.00,72000.00,256.00,249.00,0.00,0.00,1437.00,428.00,392.00,"AA","AA","ORD","TUS",6,"698",1,2021,4,11,3,"F",
2.00,2.00,72500.00,256.00,231.00,0.00,0.00,325.00,161.00,100.00,"AA","AA","ONT","PHX",6,"698",1,2021,4,11,1,"F",
2.00,1.00,36000.00,128.00,107.00,0.00,0.00,1262.00,196.00,178.00,"AA","AA","STL","PHX",6,"698",1,2021,4,11,3,"F",
2.00,2.00,72800.00,256.00,232.00,0.00,0.00,735.00,222.00,191.00,"AA","AA","BOI","PHX",6,"698",1,2021,4,11,2,"F",
2.00,1.00,36000.00,128.00,119.00,0.00,345.00,1143.00,165.00,145.00,"AA","AA","SAT","MIA",6,"698",1,2021,4,11,3,"F",
2.00,2.00,72300.00,256.00,213.00,0.00,0.00,843.00,284.00,254.00,"AA","AA","SAT","PHX",6,"698",1,2021,4,11,2,"F",
2.00,2.00,72100.00,256.00,209.00,2.00,0.00,1009.00,350.00,291.00,"AA","AA","IAH","PHX",6,"698",1,2021,4,11,3,"F",
2.00,1.00,35600.00,128.00,113.00,374.00,0.00,1085.00,185.00,160.00,"AA","AA","EWR","MIA",6,"698",1,2021,4,11,3,"F",
2.00,2.00,72200.00,256.00,198.00,0.00,0.00,922.00,340.00,286.00,"AA","AA","CAE","DFW",6,"698",1,2021,4,11,2,"F",
2.00,2.00,72400.00,256.00,250.00,0.00,1259.00,1011.00,343.00,280.00,"AA","AA","TPA","ORD",6,"698",1,2021,4,11,3,"F",
2.00,2.00,72600.00,256.00,230.00,0.00,0.00,814.00,232.00,201.00,"AA","AA","TPA","DCA",6,"698",1,2021,4,11,2,"F",
2.00,1.00,35900.00,128.00,45.00,0.00,0.00,282.00,84.00,46.00,"AA","AA","LBB","DFW",6,"698",1,2021,4,11,1,"F",
2.00,2.00,71200.00,256.00,248.00,0.00,0.00,1118.00,315.00,275.00,"AA","AA","ABQ","ORD",6,"698",1,2021,4,11,3,"F",
2.00,2.00,71200.00,256.00,237.00,0.00,0.00,569.00,200.00,154.00,"AA","AA","ABQ","DFW",6,"698",1,2021,4,11,2,"F",
2.00,1.00,36000.00,128.00,102.00,0.00,0.00,813.00,112.00,97.00,"AA","AA","CLT","PWM",6,"698",1,2021,4,11,2,"F",
2.00,2.00,71600.00,256.00,98.00,0.00,0.00,754.00,291.00,234.00,"AA","AA","CLT","XNA",6,"698",1,2021,4,11,2,"F",
2.00,2.00,72000.00,256.00,226.00,172.00,0.00,1192.00,297.00,261.00,"AA","AA","DFW","DCA",6,"698",1,2021,4,11,3,"F",
2.00,2.00,72000.00,256.00,239.00,0.00,0.00,409.00,188.00,140.00,"AA","AA","BNA","ORD",6,"698",1,2021,4,11,1,"F",
2.00,2.00,72000.00,256.00,241.00,50.00,0.00,731.00,290.00,225.00,"AA","AA","ATL","DFW",6,"698",1,2021,4,11,2,"F",
2.00,2.00,72000.00,256.00,156.00,0.00,0.00,547.00,188.00,151.00,"AA","AA","ATL","DCA",6,"698",1,2021,4,11,2,"F",
2.00,2.00,71200.00,256.00,32.00,0.00,0.00,89.00,150.00,55.00,"AA","AA","LAX","SBA",6,"698",1,2021,4,11,1,"F",
2.00,2.00,72100.00,256.00,220.00,0.00,0.00,1258.00,471.00,343.00,"AA","AA","BOS","MIA",6,"698",1,2021,4,11,3,"F",
2.00,2.00,72100.00,256.00,155.00,0.00,0.00,621.00,222.00,173.00,"AA","AA","SJC","PHX",6,"698",1,2021,4,11,2,"F",
2.00,2.00,72000.00,256.00,253.00,0.00,0.00,1262.00,340.00,306.00,"AA","AA","PHX","STL",6,"698",1,2021,4,11,3,"F",
2.00,2.00,72800.00,256.00,161.00,0.00,0.00,735.00,280.00,222.00,"AA","AA","PHX","BOI",6,"698",1,2021,4,11,2,"F",
2.00,2.00,72000.00,256.00,226.00,94.00,0.00,1009.00,297.00,244.00,"AA","AA","PHX","IAH",6,"698",1,2021,4,11,3,"F",
2.00,2.00,72800.00,256.00,234.00,0.00,0.00,1300.00,332.00,294.00,"AA","AA","PHX","MSY",6,"698",1,2021,4,11,3,"F",
2.00,2.00,72300.00,256.00,238.00,0.00,0.00,369.00,169.00,128.00,"AA","AA","PHX","BUR",6,"698",1,2021,4,11,1,"F",
2.00,2.00,72000.00,256.00,162.00,3.00,639.00,872.00,264.00,216.00,"AA","AA","PHX","AUS",6,"698",1,2021,4,11,2,"F",
2.00,2.00,72300.00,256.00,228.00,0.00,0.00,369.00,187.00,134.00,"AA","AA","BUR","PHX",6,"698",1,2021,4,11,1,"F",
2.00,2.00,71600.00,256.00,216.00,0.00,0.00,1103.00,297.00,261.00,"AA","AA","AUS","MIA",6,"698",1,2021,4,11,3,"F",
2.00,2.00,72500.00,256.00,210.00,0.00,0.00,977.00,321.00,263.00,"AA","AA","AUS","ORD",6,"698",1,2021,4,11,2,"F",
2.00,2.00,72000.00,256.00,208.00,0.00,0.00,872.00,279.00,240.00,"AA","AA","AUS","PHX",6,"698",1,2021,4,11,2,"F",
2.00,2.00,72300.00,256.00,242.00,0.00,0.00,1044.00,344.00,306.00,"AA","AA","MCI","PHX",6,"698",1,2021,4,11,3,"F",
2.00,2.00,72000.00,256.00,236.00,0.00,0.00,1437.00,399.00,349.00,"AA","AA","TUS","ORD",6,"698",1,2021,4,11,3,"F",
2.00,2.00,72600.00,256.00,247.00,3.00,0.00,814.00,294.00,245.00,"AA","AA","DCA","TPA",6,"698",1,2021,4,11,2,"F",
2.00,2.00,72000.00,256.00,90.00,0.00,0.00,547.00,221.00,172.00,"AA","AA","DCA","ATL",6,"698",1,2021,4,11,2,"F",
2.00,2.00,71600.00,256.00,217.00,0.00,0.00,160.00,164.00,83.00,"AA","AA","MLB","MIA",6,"698",1,2021,4,11,1,"F",
2.00,1.00,36000.00,128.00,127.00,0.00,0.00,931.00,168.00,144.00,"AA","AA","GRR","DFW",6,"698",1,2021,4,11,2,"F",
2.00,2.00,72300.00,256.00,178.00,0.00,0.00,640.00,212.00,163.00,"AA","AA","LIT","CLT",6,"698",1,2021,4,11,2,"F",
2.00,2.00,71600.00,256.00,150.00,0.00,0.00,754.00,233.00,188.00,"AA","AA","XNA","CLT",6,"698",1,2021,4,11,2,"F",
2.00,2.00,79300.00,300.00,163.00,0.00,0.00,473.00,270.00,151.00,"AA","AA","BUF","ORD",6,"694",1,2021,4,11,1,"F",
2.00,2.00,79300.00,300.00,210.00,0.00,0.00,473.00,192.00,141.00,"AA","AA","ORD","BUF",6,"694",1,2021,4,11,1,"F",
2.00,2.00,79000.00,300.00,172.00,0.00,0.00,867.00,230.00,200.00,"AA","AA","ORD","BOS",6,"694",1,2021,4,11,2,"F",
2.00,2.00,76400.00,300.00,221.00,0.00,0.00,550.00,214.00,166.00,"AA","AA","STL","DFW",6,"694",1,2021,4,11,2,"F",
2.00,2.00,76500.00,300.00,177.00,0.00,0.00,224.00,146.00,89.00,"AA","AA","IAH","DFW",6,"694",1,2021,4,11,1,"F",
2.00,2.00,78200.00,300.00,288.00,355.00,1753.00,529.00,221.00,178.00,"AA","AA","EWR","CLT",6,"694",1,2021,4,11,2,"F",
2.00,2.00,76900.00,300.00,211.00,2.00,0.00,255.00,154.00,93.00,"AA","AA","LAS","PHX",6,"694",1,2021,4,11,1,"F",
2.00,2.00,78200.00,300.00,288.00,353.00,0.00,529.00,203.00,152.00,"AA","AA","CLT","EWR",6,"694",1,2021,4,11,2,"F",
2.00,2.00,79000.00,300.00,260.00,0.00,0.00,547.00,218.00,166.00,"AA","AA","CLT","SRQ",6,"694",1,2021,4,11,2,"F",
2.00,2.00,76500.00,300.00,225.00,0.00,0.00,815.00,281.00,233.00,"AA","AA","CLT","DSM",6,"694",1,2021,4,11,2,"F",
2.00,2.00,79000.00,300.00,273.00,0.00,0.00,940.00,331.00,280.00,"AA","AA","CLT","OKC",6,"694",1,2021,4,11,2,"F",
2.00,2.00,79000.00,300.00,267.00,0.00,0.00,1891.00,566.00,516.00,"AA","AA","RDU","PHX",6,"694",1,2021,4,11,4,"F",
2.00,2.00,78000.00,300.00,139.00,6.00,0.00,268.00,139.00,102.00,"AA","AA","PHL","PIT",6,"694",1,2021,4,11,1,"F",
2.00,2.00,79300.00,300.00,287.00,0.00,0.00,861.00,333.00,277.00,"AA","AA","PHL","MCO",6,"694",1,2021,4,11,2,"F",
2.00,2.00,79000.00,300.00,148.00,0.00,0.00,268.00,132.00,92.00,"AA","AA","PIT","PHL",6,"694",1,2021,4,11,1,"F",
2.00,2.00,77700.00,300.00,268.00,448.00,1235.00,1431.00,449.00,381.00,"AA","AA","DFW","SMF",6,"694",1,2021,4,11,3,"F",
2.00,2.00,77900.00,300.00,254.00,453.00,0.00,224.00,145.00,79.00,"AA","AA","DFW","IAH",6,"694",1,2021,4,11,1,"F",
